userindex,feature,score
82,stunt,0.11165835977587457
82,cringe,0.1046360262002411
82,soundtrack,0.1044236206406523
82,extras,0.09893508299136872
82,scenery,0.09823572793708751
82,cast,0.09676352871713206
82,chemistry,0.09500418000088512
82,storyline,0.09487262400527796
82,comedy,0.09408864871304246
82,movies,0.09244072008906179
82,actors,0.09162474474528343
82,isnt,0.09068328335816694
82,actress,0.08247261810031692
82,movie,0.07813222649839208
82,director,0.07622448259006681
82,films,0.07478288741069655
82,arent,0.07363258212356427
82,viewing,0.0730695994077698
82,casting,0.06957598743202897
82,viewers,0.0677354729009379
82,snothing,0.06362570819666113
82,werent,0.06275762223812942
82,plot,0.06095430744613711
82,directing,0.05625228916981906
82,scenes,0.05205189735266241
82,humour,0.047596013614610855
82,genre,0.04357890970157158
82,reviews,0.042773663472802204
82,rating,0.0416626022596428
82,actionsequences,0.039364707232117546
82,screen,0.039006988020177324
82,script,0.036526209864651216
82,characters,0.0353999836929314
82,zombie,0.034130133268922114
82,chickflick,0.033730773747688014
82,tlook,0.032622063329103834
82,video,0.03257482698549974
82,explosions,0.026284367995821845
82,animation,0.023666413699577615
82,actionscenes,0.022821682174524627
82,horror,0.019119199521704044
82,trailer,0.017500228067679646
82,screenplay,0.017325867886357094
82,moments,0.017128452783074954
82,tfeel,0.017100840673819784
82,landlady,0.01629565812938316
82,thriller,0.01617539892064851
82,character,0.013898669085114723
82,screenpresence,0.013473814691809582
82,romance,0.012495327430256165
82,budget,0.00957451191932629
82,motionpicture,0.00938046424773098
82,fightscenes,0.005988977105423343
82,backstories,0.0047633851451749365
82,comedies,7.630000849498941E-4
82,tanything,-8.759512477725107E-4
82,bond,-0.0017632080066765365
82,menus,-0.001918643384952401
82,hero,-0.002346463715909769
82,fairytale,-0.003249946039996565
82,characterisation,-0.0036944573518285784
82,watch,-0.010452871681075115
82,actresses,-0.01246244062947216
82,fans,-0.01321713059006005
82,audiences,-0.015184414583936157
82,twists,-0.01853572467398784
82,mothers,-0.02075567998833544
82,passenger,-0.020801942063943202
82,scene,-0.021017786393003085
82,prince,-0.021252195688073183
82,subtitles,-0.022717901875349
82,comedymoments,-0.023958417561716322
82,crude,-0.026044959013640984
82,shenanigans,-0.027026644951787138
82,turns,-0.0296175243219107
82,roles,-0.030384262195708223
82,disc,-0.03365630030726896
82,broadway,-0.035035490785932016
82,cinemas,-0.03625980271529833
82,directors,-0.03794275558222329
82,comedyfilm,-0.038049481559724735
82,cinemagoers,-0.04003397603820755
82,producer,-0.043016769223812285
82,instalment,-0.04633808369153006
82,slife,-0.04948083701645559
82,celebrities,-0.052076740539322736
82,disk,-0.05268066939973498
82,menace,-0.054380160821209084
82,score,-0.05457409512143879
82,fare,-0.057107047202808875
82,credits,-0.06217054175493564
82,plots,-0.0628730383047402
82,dolby,-0.06422262639401669
82,truck,-0.06647218651168707
82,semi,-0.06817131272879903
82,bonus,-0.06871106875986446
82,nudity,-0.0687125725800403
82,moving,-0.06879617878015781
82,laughs,-0.07207102986135294
82,mom,-0.07318707795720608
82,tension,-0.07469859583888033
82,sexreferences,-0.07476800099544109
82,hit,-0.07509965525676007
82,vampire,-0.07523067499199074
82,robot,-0.07600748451857431
82,strings,-0.07963171151198764
82,tsound,-0.08014001418759542
82,childrens,-0.08060912239104892
82,sequences,-0.08240511024152872
82,wizards,-0.08244395979789629
82,cameras,-0.08336323000916249
82,studios,-0.08529603686213305
82,storm,-0.08541364163201487
82,synopsis,-0.08571944410043658
82,jack,-0.0871806049430752
82,lacklustre,-0.08727143540108873
82,wasnt,-0.08757651174812647
82,sororityhouse,-0.08766673292071311
82,horrorfilm,-0.08827303382411458
82,hollywood,-0.08874881951284974
82,screentime,-0.08956279803040643
82,haircut,-0.09156369659227864
82,thalf,-0.0920303458212865
82,franchise,-0.09239945506370106
82,comicrelief,-0.09378585560656236
82,slook,-0.09378953293950304
82,gadgets,-0.09532092749526036
82,delivery,-0.09612517458961617
82,fives,-0.09658680837736622
82,mannerisms,-0.09749093359965319
82,accent,-0.09936342709434207
82,twist,-0.100739165707432
82,sboss,-0.10134648764661244
82,moneys,-0.10190365221295342
82,studio,-0.10285525829227746
82,clips,-0.10309548416606815
82,pace,-0.10424039910655475
82,giggles,-0.10431491340114049
82,choc,-0.10461616592100514
82,daughters,-0.10553631150314194
82,screams,-0.10606492127314146
82,plotline,-0.10653629746613053
82,brass,-0.10777639992826288
82,timing,-0.10784677583292474
82,beau,-0.10836529501807671
82,rundown,-0.10870010877878722
82,attentionspan,-0.10926756642662197
82,piano,-0.10942283148568097
82,trademark,-0.10952711056485823
82,camera,-0.11016170551932156
82,actionfilm,-0.11124573096917625
82,popcorn,-0.11197583660975657
82,tshow,-0.1146475837253686
82,woodwinds,-0.11517946948855787
82,padding,-0.11582626911554575
82,rent,-0.11606500424584754
82,trailers,-0.11660465599748332
82,geek,-0.11845724836601501
82,couldnt,-0.11985946388050314
82,cinematography,-0.12252860013033795
82,motifs,-0.12324833805071558
82,sceneselection,-0.12344930688810757
82,watching,-0.12436578405222831
82,productions,-0.1262412427150896
82,sbusiness,-0.12657906680448258
82,filmchoice,-0.12697293069027382
82,shots,-0.12705193150623173
82,discversion,-0.12725700259715106
82,comics,-0.12908187300491147
82,billionaire,-0.12926716195635113
82,specialfeatures,-0.1293307757823353
82,wrestling,-0.12939147598421824
82,pirateradio,-0.13090503068051043
82,outtakes,-0.13183531116104735
82,leadcharacter,-0.13266732663618913
82,awards,-0.13361984921177067
82,slob,-0.13556329908613912
82,lighting,-0.1360151347054203
82,guitar,-0.13601869950666629
82,apartment,-0.13666940934111113
82,adventure,-0.1367768886962894
82,plotholes,-0.13766724754606813
82,nominations,-0.13788854734059358
82,tmean,-0.14033691534597606
82,parks,-0.14070743051710702
82,production,-0.14410464382136678
82,fiance,-0.1442866227175888
82,performers,-0.14509994019056202
82,villain,-0.14570330236449566
82,sjob,-0.14575215110336703
82,actionfilms,-0.14617890751130005
82,villains,-0.14618892972889896
82,underdog,-0.1463113482426831
82,snippets,-0.1474349601882361
82,leather,-0.147699628147626
82,percussion,-0.14846570837780104
82,visuals,-0.1490558091192165
82,diamond,-0.14925367927706495
82,rewind,-0.14991798641891654
82,heroine,-0.15022721554831966
82,suspense,-0.15079070811368245
82,childs,-0.15128174825100388
82,storytelling,-0.15146616781899847
82,wardrobe,-0.1520291068276165
82,musicvideo,-0.15220215896643563
82,settings,-0.15286165762133902
82,productiondesign,-0.15306567135176125
82,blockbuster,-0.15324560226746098
82,drawer,-0.154282469023431
82,gags,-0.15435091496789596
82,spotter,-0.1545463926037281
82,teaser,-0.15478918596744687
82,missiles,-0.1548518987993996
82,hamradio,-0.15543051049974047
82,backdrops,-0.1562125482449297
82,stares,-0.15634587667899014
82,slapstick,-0.15768668088988452
82,heist,-0.15867004489396208
82,runtime,-0.15896538783652492
82,footballplayer,-0.15905899552648955
82,actionmovies,-0.15935295794630172
82,protagonists,-0.16024637755792312
82,payoff,-0.16089252648824603
82,mansion,-0.16106872397479063
82,careerwoman,-0.16139997932214994
82,gum,-0.1616214250885215
82,prom,-0.16163197382863626
82,vocals,-0.162403213213197
82,peroxide,-0.16272656043163736
82,seventies,-0.16325607678456733
82,tpay,-0.16540753270444125
82,teen,-0.16579348588834059
82,loveinterest,-0.16634688292194832
82,cockroach,-0.1664710827355257
82,halfhour,-0.16723476875950122
82,screens,-0.16844000468583803
82,drums,-0.1689781949159786
82,slapstickstooge,-0.1693193821096825
82,violins,-0.16964016364848805
82,horrormovie,-0.16999928594688182
82,sciencefiction,-0.17059132278014827
82,squeak,-0.1710797777069081
82,embarrassments,-0.17154221831366034
82,horrorfans,-0.17214266864563454
82,stunts,-0.17225204623653734
82,subplots,-0.17231186068651175
82,flutes,-0.17289281354838082
82,haunting,-0.17317677398036027
82,actionmovie,-0.1738946720184959
82,assassination,-0.17433097315978277
82,blooperreel,-0.17435788448066958
82,assailants,-0.17587775980086157
82,datemovie,-0.17693411207649823
82,sequels,-0.17696474589073957
82,toilethumour,-0.17772739320501613
82,teammember,-0.1778081790931456
82,stringarrangements,-0.17823159949757428
82,cameraangles,-0.17839747745935847
82,tracks,-0.17841915394166546
82,backstabbing,-0.17875443137720348
82,everyones,-0.17924856217464646
82,sitcom,-0.17939536631653322
82,assassins,-0.18072428992566233
82,monologues,-0.1807640583768867
82,comictiming,-0.1811094163272098
82,wifes,-0.18202818390791226
82,assistant,-0.1820594312017656
82,guys,-0.1824701653622442
82,charactercomedy,-0.18362784729900855
82,sparkle,-0.18466965094702364
82,passengers,-0.18765633559387665
82,mutants,-0.18789421665086842
82,nanny,-0.18874187200551507
82,wrestlers,-0.1889302634613711
82,outfits,-0.18916088520604857
82,lasagne,-0.18920391539600695
82,sountrack,-0.19006531446926384
82,palette,-0.19050379488267846
82,stoner,-0.1905879612265102
82,baddie,-0.19225769594710887
82,crypts,-0.19233781097175928
82,stoners,-0.19305940610218447
82,fathers,-0.1937491366678709
82,stalker,-0.19483448973900447
82,genres,-0.19494730618702297
82,sfilms,-0.19640531500905845
82,themepark,-0.19667556056530466
82,hairdos,-0.20050736334909744
82,sexscenes,-0.20112290035614908
82,pepper,-0.20451095774510258
82,escapades,-0.20490680687626364
82,enforcer,-0.20490700355787067
82,horrorfilms,-0.20746924409271708
82,charm,-0.2086715072320327
82,downside,-0.20915152607754003
82,detective,-0.22009229610839084
83,performance,0.3315805485728974
83,wi,0.3032326097929393
83,familyfilm,0.29659363123059423
83,specialeffects,0.2892524480703573
83,actor,0.28260793293569486
83,smells,0.2791247897350245
83,acting,0.27815993825967655
83,star,0.2722752793659752
83,ending,0.26470342796713264
83,performances,0.2645746737426895
83,stunt,0.2590420344153047
83,cringe,0.2540671347269613
83,soundtrack,0.250974239683315
83,extras,0.24927497286336525
83,scenery,0.24439848919728452
83,cast,0.24069525600550407
83,storyline,0.24062547694027514
83,comedy,0.23779908179542264
83,movies,0.23648833900719818
83,actors,0.23517008727533162
83,isnt,0.23368352622874672
83,chemistry,0.2336714959322509
83,actress,0.22303937161943932
83,viewing,0.2212569823797248
83,movie,0.21684270873863593
83,films,0.2120457208248761
83,director,0.211785688357234
83,arent,0.2111894546489111
83,casting,0.20331357865346356
83,viewers,0.2005810041087543
83,snothing,0.19551705315710982
83,werent,0.1934364190879046
83,plot,0.19205689598259312
83,directing,0.18136331612917916
83,scenes,0.18008904667808462
83,humour,0.17351334155671477
83,genre,0.170975099548006
83,reviews,0.16441001367308627
83,screen,0.16325316958655178
83,rating,0.16106942073840352
83,actionsequences,0.1600089022602863
83,characters,0.15608065321217957
83,script,0.15480553289562016
83,zombie,0.15447132290900512
83,chickflick,0.15275041265863853
83,video,0.152737464485117
83,tlook,0.15042723149864135
83,explosions,0.1422116948646303
83,animation,0.13917800157768256
83,actionscenes,0.13712815384250965
83,moments,0.1305365449112144
83,horror,0.12989007780454126
83,trailer,0.12985098330546063
83,thriller,0.129713953661858
83,screenplay,0.12918348682299807
83,tfeel,0.12890052593834034
83,landlady,0.12712425574994146
83,character,0.125409579380178
83,romance,0.12247772137529322
83,screenpresence,0.12226717323230285
83,budget,0.11935462527787755
83,motionpicture,0.11816738484691086
83,fightscenes,0.11535020895706322
83,comedies,0.10617356359945057
83,fairytale,0.10429392474380278
83,bond,0.10235508930937237
83,menus,0.10228002612778753
83,backstories,0.10196247807947656
83,hero,0.10162020030995078
83,characterisation,0.10143717860945889
83,tanything,0.09882260133201737
83,watch,0.08995673263046627
83,actresses,0.08876434166982244
83,fans,0.08681259598060476
83,twists,0.0796062434988033
83,audiences,0.07834924415867672
83,scene,0.07698328506959062
83,passenger,0.07684747316078794
83,mothers,0.07529514491699513
83,prince,0.07437406721434442
83,subtitles,0.07275761016554783
83,comedymoments,0.07082202458133369
83,crude,0.06996754501134134
83,shenanigans,0.06882601502614055
83,roles,0.06337300012460079
83,turns,0.0629482521452312
83,disc,0.0556702504279214
83,broadway,0.054568372773812046
83,directors,0.05312412602716032
83,cinemas,0.0528807357385494
83,comedyfilm,0.05162624581011688
83,cinemagoers,0.04821988779572811
83,producer,0.0440106525940378
83,instalment,0.039507451149110584
83,slife,0.03606078528543727
83,celebrities,0.030795362052092656
83,disk,0.030022552072616948
83,menace,0.028175686905270447
83,score,0.027281980275631557
83,fare,0.025188841885775304
83,credits,0.0186392086844413
83,plots,0.017245921415906917
83,dolby,0.015079564402866563
83,moving,0.009763570888640216
83,truck,0.008932941873238787
83,bonus,0.00787407561037723
83,semi,0.007663928457569025
83,nudity,0.007578188064532421
83,laughs,0.003504563054702814
83,tension,8.907820788487952E-4
83,mom,4.7583600689204975E-4
83,hit,-7.859525608861218E-4
83,sexreferences,-0.0010104156515192142
83,vampire,-0.001289100992841019
83,robot,-0.0020152963789005773
83,tsound,-0.00797843483560981
83,strings,-0.008428749853454265
83,childrens,-0.009053103488602027
83,sequences,-0.010420189256280105
83,wizards,-0.01067210833484189
83,cameras,-0.01150953172440472
83,storm,-0.016188061095407907
83,studios,-0.016205005686311197
83,synopsis,-0.01683482051299595
83,wasnt,-0.01720694128605757
83,sororityhouse,-0.017529979652733202
83,lacklustre,-0.01810554750622531
83,horrorfilm,-0.019314233022693417
83,hollywood,-0.021720438700905786
83,jack,-0.02196733504372586
83,screentime,-0.022879940009082722
83,thalf,-0.02528291810839392
83,franchise,-0.025753801544886684
83,haircut,-0.026619284550738975
83,comicrelief,-0.027905029709969525
83,slook,-0.02838831939539091
83,gadgets,-0.03090468939523039
83,delivery,-0.031599606770194966
83,fives,-0.032740672535442744
83,accent,-0.03590589559558621
83,mannerisms,-0.03614283463338888
83,sboss,-0.03791349999794888
83,twist,-0.03843004023473304
83,moneys,-0.03968256096222558
83,clips,-0.04016978926175149
83,studio,-0.041494517986006535
83,daughters,-0.04248351786614654
83,choc,-0.043525198923814706
83,pace,-0.0440500042178856
83,giggles,-0.04535859444902782
83,screams,-0.045725363288277726
83,timing,-0.0465889093181594
83,brass,-0.048555965909455406
83,rundown,-0.04868655925948562
83,beau,-0.048733793258269154
83,plotline,-0.04926793301584159
83,camera,-0.049735568809602365
83,piano,-0.05034679134099124
83,attentionspan,-0.05080181829105959
83,trademark,-0.051597240282182405
83,actionfilm,-0.05202548938313997
83,popcorn,-0.055396840515865575
83,tshow,-0.057405432630373954
83,woodwinds,-0.05746859932484788
83,rent,-0.058350458996158844
83,trailers,-0.06065656621161497
83,padding,-0.06143921822239359
83,geek,-0.06252016820923256
83,cinematography,-0.06646376850027116
83,motifs,-0.07007703109279109
83,sceneselection,-0.07013644394252558
83,watching,-0.07226938857973578
83,sbusiness,-0.07237915553060018
83,couldnt,-0.07419795833445636
83,productions,-0.07440898812094074
83,filmchoice,-0.07463122562357832
83,shots,-0.07535591752514428
83,discversion,-0.075518413511452
83,billionaire,-0.07827588675907937
83,specialfeatures,-0.07849572753391373
83,wrestling,-0.07849821533243473
83,comics,-0.07854621557778435
83,pirateradio,-0.07875425792784488
83,outtakes,-0.08303903824930786
83,leadcharacter,-0.0833466270391856
83,awards,-0.0846401430437407
83,slob,-0.08750947723933147
83,lighting,-0.08808146563678623
83,apartment,-0.08840087728048635
83,guitar,-0.08857930309646753
83,adventure,-0.0891936669310007
83,plotholes,-0.0913753411500196
83,nominations,-0.09220036028905104
83,parks,-0.09315620374074321
83,tmean,-0.09441662942082074
83,fiance,-0.09919771686303921
83,production,-0.09924276010240615
83,performers,-0.09992015524043266
83,villain,-0.100719564722687
83,sjob,-0.10126306932502546
83,actionfilms,-0.10149477403454985
83,villains,-0.10267149913009518
83,underdog,-0.10324357255584604
83,snippets,-0.104518155776333
83,leather,-0.1053145384046291
83,percussion,-0.105545794861204
83,visuals,-0.10588286116526402
83,rewind,-0.10671672893945425
83,heroine,-0.10751993004488891
83,diamond,-0.1075453004141537
83,suspense,-0.10928965901513724
83,childs,-0.10932804101867491
83,storytelling,-0.10937395655394302
83,musicvideo,-0.11024241608328292
83,wardrobe,-0.11057581867404778
83,settings,-0.11178956460415765
83,blockbuster,-0.11231567622223007
83,productiondesign,-0.11277984944068725
83,drawer,-0.1135572508983228
83,teaser,-0.1137618612006584
83,spotter,-0.1138321767519182
83,gags,-0.11398697920476239
83,missiles,-0.11401253648645146
83,hamradio,-0.1158787570735463
83,backdrops,-0.11681610695508113
83,stares,-0.11769990516454393
83,slapstick,-0.1195702447325854
83,heist,-0.11995529265957103
83,runtime,-0.12074192895266528
83,actionmovies,-0.12098084498396633
83,footballplayer,-0.12116082536791006
83,protagonists,-0.12255890363672878
83,payoff,-0.12343034627187119
83,careerwoman,-0.12346841806415865
83,mansion,-0.1237105755424043
83,gum,-0.12375911281643864
83,prom,-0.12480978281236937
83,seventies,-0.1256780821086358
83,peroxide,-0.12583895794388059
83,vocals,-0.12676074711624163
83,tpay,-0.12981896330469328
83,teen,-0.1300289977970152
83,loveinterest,-0.13026170932166725
83,cockroach,-0.1310421862190354
83,halfhour,-0.1325238581764399
83,screens,-0.13375125509906585
83,drums,-0.13400178996979062
83,violins,-0.13477604844988916
83,horrormovie,-0.13504203031743195
83,slapstickstooge,-0.13533651400607793
83,sciencefiction,-0.1364502193538425
83,embarrassments,-0.13779660788985615
83,squeak,-0.13821112849091882
83,horrorfans,-0.13878339597062525
83,subplots,-0.13963141049973982
83,flutes,-0.1399041919441045
83,stunts,-0.1399424848625073
83,actionmovie,-0.14050654191375567
83,haunting,-0.14129894308418922
83,assassination,-0.14254232856671942
83,blooperreel,-0.1425730087993929
83,assailants,-0.14444804306881914
83,datemovie,-0.14539362412276138
83,sequels,-0.14628351348840113
83,teammember,-0.14694200839851967
83,cameraangles,-0.14724484793170772
83,toilethumour,-0.14731032160403365
83,stringarrangements,-0.1478301015707819
83,tracks,-0.1479502943592423
83,everyones,-0.14887010951084062
83,backstabbing,-0.14909348006792664
83,sitcom,-0.15023320668026474
83,monologues,-0.15112658529215017
83,assassins,-0.1513726089457524
83,comictiming,-0.1521780188397939
83,guys,-0.15320444388191046
83,wifes,-0.1534136234688181
83,assistant,-0.15344507767326337
83,charactercomedy,-0.15528445640118818
83,sparkle,-0.15668403041918022
83,passengers,-0.16110235444306156
83,mutants,-0.16189009508055088
83,lasagne,-0.16291288469569495
83,nanny,-0.16292564301154833
83,wrestlers,-0.16353292640317799
83,outfits,-0.1639594110373104
83,sountrack,-0.16411990335500673
83,palette,-0.1658198983031059
83,stoner,-0.16612424418697383
83,crypts,-0.16637748041248496
83,baddie,-0.16869494929539391
83,stoners,-0.16931722838458013
83,genres,-0.169926360242966
83,fathers,-0.17008029757577134
83,stalker,-0.17194399671131128
83,sfilms,-0.17363347167754178
83,themepark,-0.17408293433095806
83,hairdos,-0.17898935175122097
83,sexscenes,-0.18049177290690788
83,escapades,-0.18497365513005842
83,pepper,-0.18501053448679367
83,enforcer,-0.18657087369869724
83,horrorfilms,-0.18967506420448094
83,charm,-0.19097325024271744
83,downside,-0.19146667763584482
83,detective,-0.20784472371059004
84,performance,0.2950124172090579
84,wi,0.26868107161222354
84,familyfilm,0.2605616910876457
84,specialeffects,0.25676759956842166
84,actor,0.2497573999773844
84,acting,0.24439402291704332
84,star,0.2408918364953998
84,smells,0.23992878107292537
84,performances,0.2325888929555191
84,ending,0.2325831335767864
84,stunt,0.2287877913690718
84,cringe,0.22254255958991948
84,soundtrack,0.2215507803033978
84,extras,0.22117557663770032
84,scenery,0.21251747822018352
84,cast,0.20962893470904304
84,storyline,0.20855292778979256
84,comedy,0.20698596437333922
84,movies,0.20692919115041541
84,chemistry,0.2034321030862447
84,isnt,0.2033693845740966
84,actors,0.20306849241688985
84,actress,0.19368414288093583
84,viewing,0.1932022738222604
84,movie,0.1873159075180647
84,arent,0.18359760575072448
84,films,0.18281907951229664
84,director,0.18178217811625602
84,casting,0.17595775588771595
84,viewers,0.17133823680215832
84,snothing,0.16675025361664259
84,werent,0.16566297173411448
84,plot,0.164102024608472
84,directing,0.1537661581759206
84,scenes,0.15226346263536022
84,humour,0.14634413876795793
84,genre,0.14354221492325342
84,reviews,0.13932152663542274
84,actionsequences,0.1347530205709056
84,rating,0.13474848731432548
84,screen,0.13315581238958507
84,characters,0.13112528258993084
84,script,0.1300497814103388
84,zombie,0.12774442605691766
84,video,0.12735239969419215
84,chickflick,0.12655558618044616
84,tlook,0.12503276222196735
84,explosions,0.11855984874748154
84,animation,0.11439749354792167
84,actionscenes,0.11285370266766215
84,screenplay,0.10684871104657195
84,trailer,0.1065818464289412
84,moments,0.10626573392059557
84,horror,0.10611315125533155
84,thriller,0.10549363799505396
84,tfeel,0.10433696850512197
84,landlady,0.10367944188851336
84,character,0.1019407352398553
84,romance,0.09947911087328037
84,screenpresence,0.09897812624962515
84,budget,0.09648018288249016
84,motionpicture,0.09490357406165106
84,fightscenes,0.09132818509329615
84,comedies,0.08350102742925453
84,fairytale,0.08170688293544942
84,tanything,0.08121322970856376
84,menus,0.08022710967203078
84,backstories,0.08016604031184998
84,bond,0.08011812327589529
84,hero,0.07963959241985535
84,characterisation,0.0777655516539108
84,watch,0.06797073237405182
84,actresses,0.06597411294269179
84,fans,0.06521678576768225
84,passenger,0.05773950774172315
84,twists,0.05771866560840311
84,audiences,0.05709130752468766
84,scene,0.056712285811894525
84,mothers,0.056225003985061306
84,prince,0.05390217664671909
84,subtitles,0.053612669572228766
84,comedymoments,0.051574131076038365
84,crude,0.04861633570513674
84,shenanigans,0.0485853092530692
84,roles,0.0428841770982209
84,turns,0.040037572853460934
84,disc,0.035541372918025615
84,directors,0.03500384846841592
84,broadway,0.03366525071348314
84,cinemas,0.03342729827916879
84,comedyfilm,0.031571053662655224
84,cinemagoers,0.029419550313149023
84,producer,0.025408621599636638
84,instalment,0.02092105930409449
84,slife,0.017454439490256046
84,celebrities,0.014991810189700416
84,disk,0.013761774049298514
84,menace,0.011086115414228659
84,score,0.010017502609034057
84,fare,0.007948154391373474
84,plots,8.865118333356015E-4
84,credits,6.027718941179483E-4
84,dolby,-0.0023427832149034156
84,semi,-0.007038733438319761
84,moving,-0.007038736030468368
84,truck,-0.007911318676114804
84,bonus,-0.008545227186712356
84,nudity,-0.008698985914466356
84,laughs,-0.011038687312275836
84,tension,-0.01484846453232258
84,sexreferences,-0.015765698961394292
84,mom,-0.015914292115048245
84,vampire,-0.01644084381681049
84,hit,-0.016826848462940663
84,robot,-0.017479173655086916
84,tsound,-0.023446287930727644
84,strings,-0.024351269109722518
84,childrens,-0.02455340768912523
84,wizards,-0.025522179997556904
84,cameras,-0.026852820948903983
84,sequences,-0.02762958379962069
84,studios,-0.0305822154972539
84,storm,-0.030837535216966055
84,synopsis,-0.03136466253063719
84,lacklustre,-0.031860256703557466
84,jack,-0.03311404398229165
84,sororityhouse,-0.033489412470316005
84,wasnt,-0.03387263700181417
84,horrorfilm,-0.034353937127558354
84,hollywood,-0.03587040597980623
84,screentime,-0.0368762879076622
84,franchise,-0.039637347834241776
84,thalf,-0.04099966174016123
84,haircut,-0.041040028001850776
84,slook,-0.04289371186002308
84,comicrelief,-0.04295246005663031
84,fives,-0.04388033124538426
84,gadgets,-0.044154263241092756
84,delivery,-0.04593570928058471
84,mannerisms,-0.04683054954373922
84,twist,-0.050773698341841644
84,accent,-0.0510489865678756
84,sboss,-0.05163839408551468
84,moneys,-0.05211515273560266
84,studio,-0.05405633245460839
84,clips,-0.05487360578027092
84,daughters,-0.05679620654412007
84,plotline,-0.057133118316951254
84,pace,-0.05780477712172766
84,choc,-0.05799811832717866
84,giggles,-0.058386430770137776
84,screams,-0.059215815058888954
84,timing,-0.060585267176925806
84,brass,-0.060629369561202656
84,rundown,-0.061037125578821266
84,attentionspan,-0.062224487719765714
84,beau,-0.06259018756434323
84,piano,-0.06289327523287258
84,camera,-0.06354918779810553
84,trademark,-0.06361772864461604
84,actionfilm,-0.06487439713942697
84,popcorn,-0.06858076818176612
84,tshow,-0.06907633752103584
84,woodwinds,-0.0699986654131948
84,rent,-0.07114504655855416
84,trailers,-0.0717459433085427
84,padding,-0.07356839742349897
84,geek,-0.07490376732187634
84,cinematography,-0.07701821041807824
84,motifs,-0.08109653213171542
84,sceneselection,-0.08138666224031574
84,watching,-0.08436103930921257
84,sbusiness,-0.08462006509169137
84,filmchoice,-0.08527524047674798
84,productions,-0.0856875629263106
84,couldnt,-0.08622502630485901
84,shots,-0.08744172340926562
84,discversion,-0.0879248945436763
84,billionaire,-0.08844727681372155
84,comics,-0.08887666158697327
84,specialfeatures,-0.08940123860848226
84,wrestling,-0.08944450290201714
84,pirateradio,-0.09225722939019043
84,leadcharacter,-0.09353340974541521
84,outtakes,-0.09357713002711726
84,awards,-0.09482567951518758
84,slob,-0.09766409295932557
84,lighting,-0.09822696471588219
84,apartment,-0.09871132333246713
84,adventure,-0.09894725455946252
84,guitar,-0.09895780397176979
84,nominations,-0.10240795732749267
84,plotholes,-0.10248745417987659
84,tmean,-0.1030907456379738
84,parks,-0.10325892801604888
84,fiance,-0.10902813776302808
84,production,-0.10924356504304619
84,performers,-0.10961452055728602
84,villain,-0.1106963115973332
84,sjob,-0.11107440153791664
84,actionfilms,-0.11163150241967751
84,underdog,-0.11235461389615067
84,villains,-0.11278964388595877
84,snippets,-0.11415404159941286
84,visuals,-0.11426280779035777
84,percussion,-0.11463227617149055
84,leather,-0.11517690751294674
84,rewind,-0.11528552455902141
84,heroine,-0.11643985920842359
84,diamond,-0.11673198280293526
84,childs,-0.11801484349355154
84,suspense,-0.11806175539262051
84,storytelling,-0.11817504780936727
84,musicvideo,-0.1191345481123981
84,settings,-0.11952715871914127
84,wardrobe,-0.11979454981907128
84,spotter,-0.12135667048788087
84,blockbuster,-0.12139232800976557
84,productiondesign,-0.12140133070331849
84,drawer,-0.12166723438483268
84,gags,-0.12217660467270156
84,missiles,-0.12269872265397433
84,teaser,-0.12287521776764923
84,hamradio,-0.1248901338493246
84,backdrops,-0.12573149376205917
84,stares,-0.1266027693190318
84,slapstick,-0.12756192660463256
84,heist,-0.12852219626150502
84,actionmovies,-0.1289721724810962
84,footballplayer,-0.12905642066182482
84,runtime,-0.1294925869907274
84,protagonists,-0.1306103233273314
84,payoff,-0.13129654038617933
84,mansion,-0.13159793769784375
84,careerwoman,-0.13178880364247247
84,gum,-0.13185427226344149
84,vocals,-0.1324073724405836
84,prom,-0.13280782692129103
84,seventies,-0.13325332495896258
84,peroxide,-0.13404322865018758
84,loveinterest,-0.13678356505245698
84,teen,-0.13731695717816833
84,tpay,-0.1375356085193519
84,cockroach,-0.1389237179939284
84,halfhour,-0.14054480290334417
84,screens,-0.1411477165171623
84,drums,-0.14176504508973642
84,violins,-0.1422622473425974
84,slapstickstooge,-0.14259257206522885
84,horrormovie,-0.14284154244931618
84,squeak,-0.14442565129612972
84,sciencefiction,-0.14455642329899815
84,embarrassments,-0.1447616325314195
84,horrorfans,-0.14580542743630437
84,stunts,-0.14645380990354667
84,flutes,-0.1466963427533211
84,subplots,-0.14714291674606836
84,actionmovie,-0.14769776552729158
84,haunting,-0.14825289992901297
84,assassination,-0.14934794088968817
84,blooperreel,-0.1499138725292716
84,assailants,-0.15133779157212862
84,datemovie,-0.1520387105604694
84,cameraangles,-0.15294582758048167
84,sequels,-0.1531233282310265
84,teammember,-0.15351136372657584
84,stringarrangements,-0.15410591552502811
84,toilethumour,-0.1541832423738866
84,tracks,-0.15436079945383
84,backstabbing,-0.15551953359931825
84,everyones,-0.15575499365432616
84,sitcom,-0.1560593166739738
84,monologues,-0.1578079712547997
84,assassins,-0.1580763315075096
84,comictiming,-0.1583897654780227
84,guys,-0.1591136118187389
84,assistant,-0.15936269241615636
84,wifes,-0.15963928357019735
84,charactercomedy,-0.16128378675610888
84,sparkle,-0.16244633828407984
84,passengers,-0.16663544031910302
84,mutants,-0.16803997303129758
84,lasagne,-0.16842700875571315
